tracks_amount,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,valence
565,0.5931310442477877,0.5441185840707964,0.38112069026548695,0.27501662794690246,5.1185840707964605,0.13743185840707942,0.6736426991150439,0.058278761061946946,0.5093232582461784,0.39295557522123914
488,0.3837279997950823,0.5999139344262295,0.5510928278688526,0.08396208786885251,4.967213114754099,0.15293524590163923,0.7858783299180327,0.06669344262295084,0.5392856650521609,0.45636331967213123
